Time,Engine speed,Engine load,Mass air flow (MAF),Ignition angle,Retardation cylinder 1,Actual throttle plate angle,Intake air temperature (sensor),Actual lambda value bank 1,Actual lambda value bank 2,Engine load (SAEJ 1979),Pressure ah. of thr. plate fr. press. sensor
20:56:20.3616761,741.25,23.04,24,5.25,0,2.37,3,0.99268,0.99268,12.5,990
20:56:20.5116846,742.5,23.09,24,5.25,0,2.37,3,0.9939,0.9873,12.5,990
20:56:20.6616932,744,23.04,23.9,6,0,2.37,3,0.99316,0.9856,12.5,990
20:56:20.8207023,737,23.02,23.9,6.75,0,2.37,3,0.9917,0.9895,12.5,990
20:56:20.9717110,739.5,23.09,23.9,6.75,0,2.34,3,0.98853,0.98853,12.5,990
20:56:21.1217195,738.75,23.06,23.8,6.75,0,2.34,3,0.98633,0.98438,12.5,990
20:56:21.2707281,745.5,22.99,23.9,5.25,0,2.34,3,0.98901,0.98267,12.5,990
20:56:21.4107361,733.5,22.99,23.8,8.25,0,2.34,3,0.99268,0.98364,12.5,990
20:56:21.5617447,744.5,22.97,23.7,6,0,2.34,3,0.99146,0.9873,12.5,990
20:56:21.7137534,735.25,22.88,23.5,6.75,0,2.34,3,0.98828,0.99219,12.5,990
20:56:21.8737625,739.5,22.76,23.5,6,0,2.29,3,0.9873,0.99072,12.5,990
20:56:22.0337717,733.25,22.76,23.3,8.25,0,2.29,3,0.9873,0.98462,12.5,990
20:56:22.1817802,739.25,22.78,23.4,6.75,0,2.29,3,0.98901,0.98462,12.5,990
20:56:22.3327888,737.5,22.9,24.3,6.75,0,2.29,3,0.99146,0.99023,12.5,990
20:56:22.4917979,738.25,22.9,23.5,6,0,2.34,3,0.99146,0.99805,12.5,990
20:56:22.6418065,741,23.04,24.4,5.25,0,2.34,3,0.99146,0.99951,12.5,990
20:56:22.7908150,742,22.85,23.4,6.75,0,2.29,3,0.99609,0.99927,12.5,990
20:56:22.9508242,737.25,22.83,23.5,7.5,0,2.34,3,0.99976,0.99805,12.5,990
20:56:23.1128334,743.75,22.78,23.6,6,0,2.34,3,0.99756,0.99902,12.5,990
20:56:23.2628420,739.75,22.73,23.4,6,0,2.34,3,0.99536,1.00024,12.5,990
20:56:23.4128506,732.75,22.71,23.4,8.25,0,2.34,3,0.99634,1.00073,12.5,990
20:56:23.5628592,738.25,22.71,23.5,7.5,0,2.34,3,0.99805,0.99585,12.5,990
20:56:23.7218683,738.5,22.73,23.7,6.75,0,2.37,3,1.00024,0.99072,12.5,990
20:56:23.8828775,736.5,22.85,23.8,7.5,0,2.37,3,0.99902,0.99194,12.5,990
20:56:24.0418866,738.5,22.9,23.8,6.75,0,2.39,3,0.99756,0.99609,12.5,990
20:56:24.1908951,737.75,22.95,23.8,6.75,0,2.37,3,0.99512,0.99658,12.5,990
20:56:24.3419037,741,22.97,23.9,6.75,0,2.39,3,0.99585,0.99634,12.5,990
20:56:24.5009128,741.75,23.02,24,6,0,2.39,3,0.99585,0.99316,12.5,990
20:56:24.6519214,749,22.95,23.9,5.25,0,2.39,3,0.99512,0.9917,12.5,990
20:56:24.8019300,745.25,22.9,23.9,5.25,0,2.39,3,0.99414,0.99561,12.5,990
20:56:24.9519386,749.75,22.9,24,4.5,0,2.37,3,0.9939,0.99756,12.5,990
20:56:25.1119478,740.5,22.99,24,6,0,2.37,3,0.99146,0.99072,12.5,990
20:56:25.2609563,740.75,23.06,24.1,6,0,2.37,3,0.99365,0.98828,12.5,990
20:56:25.4099648,736.25,23.16,24.1,7.5,0,2.34,3,0.99561,0.98926,12.5,990
20:56:25.5609734,728,23.27,24,8.25,0,2.34,3,0.99414,0.99194,12.5,990
20:56:25.7109820,745,23.25,23.8,6,0,2.29,3,0.99219,0.99585,12.5,990
20:56:25.8609906,737.75,23.11,23.9,6.75,0,2.29,3,0.99268,0.99731,12.5,990
20:56:26.0199997,742.75,22.99,23.8,5.25,0,2.34,3,0.99634,0.99438,12.5,990
20:56:26.1700083,747.75,22.88,23.5,5.25,0,2.29,3,0.99707,0.9895,12.5,990
20:56:26.3220170,746.5,22.8,23.6,5.25,0,2.29,3,0.9939,0.99023,12.5,990
20:56:26.4720256,741.25,22.92,24.3,6,0,2.29,3,0.9873,0.99219,12.5,990
20:56:26.6210341,740,22.92,23.9,6,0,2.34,3,0.98267,0.99072,12.5,990
20:56:26.7710427,744.25,22.92,24,6,0,2.29,3,0.9812,0.9856,12.5,990
20:56:26.9310518,738.5,22.9,24.1,6.75,0,2.29,3,0.98169,0.98145,12.5,990
20:56:27.0910610,743,22.92,23.5,5.25,0,2.29,3,0.97827,0.97925,12.5,990
20:56:27.2490700,744.5,22.83,23.6,5.25,0,2.29,3,0.97461,0.97998,12.5,990
20:56:27.3900781,738.5,22.76,23.6,6,0,2.29,3,0.9751,0.98315,12.5,990
20:56:27.5390866,730.25,22.78,23.6,7.5,0,2.29,3,0.97827,0.98145,12.5,990
20:56:27.6890952,735.5,22.8,23.6,6.75,0,2.27,3,0.98291,0.97705,12.5,990
20:56:27.8401038,744.75,22.8,23.5,6,0,2.27,3,0.98584,0.97778,12.5,990
20:56:27.9801118,722.75,22.85,23.5,9,0,2.27,3,0.98633,0.98267,12.5,990
20:56:28.1311204,740.25,22.83,23.6,6.75,0,2.27,3,0.9856,0.98608,12.5,990
20:56:28.2811290,730.5,22.8,23.1,9,0,2.27,3,0.98682,0.98828,12.5,990
20:56:28.4411382,734,22.76,23.3,7.5,0,2.25,3,0.9939,0.98853,12.5,990
20:56:28.6011473,728,22.8,23.4,8.25,0,2.29,3,0.99878,0.9917,12.5,990
20:56:28.7501559,732.75,22.83,23.4,8.25,0,2.27,3,1.00049,0.99731,12.5,990
20:56:28.9101650,724.75,22.88,23.4,9.75,0,2.29,3,1.00293,1.00977,12.5,990
20:56:29.0701742,726,22.9,23.4,9.75,0,2.29,3,1.00439,1.00879,12.5,990
20:56:29.2181826,729.25,22.92,23.5,9,0,2.29,3,1.0061,1.00562,12.5,990
20:56:29.3711914,732.5,22.88,23.5,9,0,2.29,3,1.01074,1.00562,12.5,990
20:56:29.5312005,723.25,22.85,23.4,10.5,0,2.29,3,1.01221,1.00977,12.5,990
20:56:29.6912097,734.5,22.85,23.6,8.25,0,2.37,3,1.00757,1.00928,12.5,990
20:56:29.8502188,740.75,22.85,23.7,6.75,0,2.37,3,1.00562,1.00708,12.5,990
20:56:30.0012274,736.5,22.85,23.7,6,0,2.39,3,1.0083,1.00513,12.5,990
20:56:30.1592364,741.25,22.92,24,5.25,0,2.39,3,1.01221,1.00439,12.5,990
20:56:30.3102451,746,23.02,24.2,6,0,2.39,3,1.01294,1.00439,12.5,990
20:56:30.4692542,738.5,23.11,24.1,6.75,0,2.44,3,1.00928,1.00659,12.5,990
20:56:30.6292633,743.75,23.25,23.9,6,0,2.39,3,1.00537,1.00269,12.89,990
20:56:30.7792719,748.25,23.11,23.8,4.5,0,2.39,3,1.00415,0.99512,12.5,990
20:56:30.9312806,742,23.06,24,6,0,2.39,3,1.00415,0.99194,12.5,990
20:56:31.0812892,746.75,23.06,24,5.25,0,2.37,3,1.00317,0.99268,12.5,990
20:56:31.2402983,742.5,22.99,23.8,6.75,0,2.39,3,0.99536,0.99463,12.5,990
20:56:31.3903069,745.25,22.92,23.9,5.25,0,2.37,3,0.99438,0.99658,12.5,990
20:56:31.5503160,742.5,22.88,23.7,6.75,0,2.39,3,0.99707,0.99487,12.5,990
20:56:31.7083251,740,22.88,23.9,6.75,0,2.37,3,0.99902,0.98779,12.5,990
20:56:31.8593337,747.25,22.9,23.9,5.25,0,2.37,3,0.99829,0.9895,12.5,990
20:56:32.0093423,740.5,22.97,23.9,6.75,0,2.37,3,0.99634,0.99756,12.5,990
20:56:32.1593508,740.5,22.99,23.8,6.75,0,2.37,3,0.99463,1.00024,12.5,990
20:56:32.3083594,743.75,22.97,23.9,6,0,2.37,3,0.99512,0.99731,12.5,990
20:56:32.4603681,733.25,22.9,23.8,8.25,0,2.37,3,0.99731,0.99365,12.5,990
20:56:32.6103766,741.75,22.92,23.9,6,0,2.34,3,0.99707,0.99194,12.5,990
20:56:32.7603852,735.75,22.9,23.7,7.5,0,2.34,3,0.99121,0.99268,12.5,990
20:56:32.9093937,742.75,22.95,24.1,6,0,2.34,3,0.98633,0.99365,12.5,990
20:56:33.0594023,737.75,23.06,24.1,6.75,0,2.34,3,0.9856,0.99194,12.5,990
20:56:33.2084109,746.75,23.02,23.6,5.25,0,2.29,3,0.98535,0.98608,12.5,990
20:56:33.3594195,741.75,23.04,23.4,5.25,0,2.29,3,0.98413,0.98169,12.5,990
20:56:33.5094281,741.75,22.92,23.5,5.25,0,2.29,3,0.98218,0.98315,12.5,990
20:56:33.6584366,743,22.92,23.7,5.25,0,2.29,3,0.97998,0.98486,12.5,990
20:56:33.8084452,740.5,22.88,23.7,5.25,0,2.29,3,0.97729,0.97998,12.5,990
20:56:33.9584538,743.25,22.78,23.4,5.25,0,2.29,3,0.97876,0.97632,12.5,990
20:56:34.1094624,740.75,22.76,23.4,6,0,2.29,3,0.98218,0.97461,12.5,990
20:56:34.2584709,736.75,22.76,23.5,7.5,0,2.29,3,0.98364,0.97485,12.5,990
20:56:34.4104796,740.25,22.76,23.5,6.75,0,2.29,3,0.98145,0.979,12.5,990
20:56:34.5594881,733,22.78,23.8,8.25,0,2.29,3,0.98169,0.98584,12.5,990
20:56:34.7184972,740.5,23.53,31.5,20.25,0,3.66,3,0.98438,0.98779,12.5,990
20:56:34.8685058,781.75,26.34,35.3,10.5,0,3.86,3,0.98999,0.98999,14.45,990
20:56:35.0285150,788.25,28.31,35.6,9.75,0,4.05,3,0.99683,1.00098,15.63,990
20:56:35.1885241,762.5,30.02,35.9,14.25,0,4.03,3,0.99878,1.01563,16.8,990
20:56:35.3395327,754.5,31.36,35.6,6.75,0,3.91,3,1.01001,1.01831,17.19,990
20:56:35.4885413,738.5,31.55,32.6,5.25,0,3.47,3,1.03442,1.02466,17.19,990
20:56:35.6385498,725.25,30.96,28.9,7.5,0,3.15,3,1.0481,1.0293,16.8,990
20:56:35.7885584,735.25,29.88,28.7,6.75,0,3.08,3,1.0481,1.03149,16.41,990
20:56:35.9385670,735.25,29.2,28.4,9,0,3.05,3,1.03613,1.03076,16.02,990
20:56:36.0885756,727,28.66,28.3,11.25,0,3.03,3,1.03491,1.03198,15.63,990
20:56:36.2375841,729.25,28.41,28.2,15,0,2.98,3,1.03711,1.0293,15.63,990
20:56:36.3885927,744,28.29,31.9,21.75,0,3.56,3,1.04321,1.02417,15.23,990
20:56:36.5376013,759.5,29.37,34.2,20.25,0,4,3,1.04761,1.02368,16.02,990
20:56:36.6886099,789,30.61,35.5,21.75,0,4,3,1.04126,1.02417,17.19,990
20:56:36.8386185,825.75,30.91,36,21.75,0,4,3,1.02466,1.0188,17.58,990
20:56:36.9876270,860.5,30.87,37,21.75,0,4,3,1.01831,1.00464,17.58,990
20:56:37.1396357,879,31.05,39.3,21.75,0,4.25,3,1.0166,0.99341,17.97,990
20:56:37.2886442,895.5,31.08,38.6,21.75,0,4.3,3,1.01196,0.99438,17.97,990
20:56:37.4386528,906,30.82,38.4,21.75,0,4.3,3,0.98999,0.99512,17.97,990
20:56:37.5886614,910,30.63,38.5,22.5,0,4.25,3,0.98438,0.99048,17.97,990
20:56:37.7376699,909.25,30.4,38.5,22.5,0,4.32,3,0.98169,0.97876,17.58,990
20:56:37.8886785,911.5,30.77,41.5,22.5,0,4.52,3,0.9856,0.96997,17.97,990
20:56:38.0386871,919.75,31.5,41.4,21.75,0,4.52,3,0.9939,0.97778,18.36,990
20:56:38.1866956,931.5,31.5,40.8,21.75,0,4.54,3,0.99585,0.99854,18.36,990
20:56:38.3367042,938.5,31.66,42.2,21.75,0,4.81,3,0.99316,1.00391,18.75,990
20:56:38.4877128,952,31.78,42.2,21.75,0,4.79,3,0.99292,0.99365,18.75,990
20:56:38.6377214,962.5,33.12,50.2,21,0,5.76,3,1.00635,0.99292,19.53,990
20:56:38.7877300,995.75,33.87,47.9,21,0,5.47,3,1.0083,1.00806,20.31,990
20:56:38.9377386,1020.75,32.88,45.9,22.5,0,5.32,3,1.00317,1.00903,19.92,990
20:56:39.0887472,1031.50,31.88,46.8,24,0,5.32,3,0.99609,1.01416,19.14,990
20:56:39.2377557,1035.50,31.97,47.3,24,0,5.32,3,0.99561,1.00049,19.53,990
20:56:39.3877643,1042.25,32.09,46.4,24,0,5.32,3,0.99707,0.98608,19.53,990
20:56:39.5377729,1050.50,31.97,44.8,24,0,5,3,1.00269,0.98633,19.53,990
20:56:39.6867814,1046.50,31.13,44.4,24.75,0,5.03,3,0.99365,0.9978,18.75,990
20:56:39.8367900,1042.50,30.89,44.5,24.75,0,5.08,3,0.98535,1.0083,18.75,990
20:56:39.9867986,1040.25,30.82,44.9,24.75,0,5.08,3,0.98267,0.99902,18.75,990
20:56:40.1368071,1042.50,30.8,44.7,24.75,0,5.08,3,0.98804,0.98682,18.75,990
20:56:40.2878158,1043.00,30.68,44.5,25.5,0,5.08,3,0.99048,0.97754,18.75,990
20:56:40.4378244,1046.75,30.54,44.2,25.5,0,5.08,3,0.98901,0.98218,18.36,990
20:56:40.5988336,1048.00,30.45,44.6,24.75,0,5.08,3,0.97998,0.99561,18.36,990
20:56:40.7578427,1049.00,30.45,44.7,24.75,0,5.08,3,0.97656,1.00024,18.36,990
20:56:40.9178518,1055.00,30.66,46.4,25.5,0,5.08,3,0.98853,0.9917,18.75,990
20:56:41.0678604,1059.75,30.63,45.3,25.5,0,5.08,3,0.99927,0.98218,18.75,990
20:56:41.2158689,1062.75,30.26,44.2,25.5,0,5.08,3,0.99878,0.98511,18.36,990
20:56:41.3658774,1064.25,30.14,44.8,25.5,0,5,3,0.9856,0.99048,18.36,990
20:56:41.5158860,1068.00,29.39,41.9,25.5,0,4.83,3,0.97632,0.99072,17.97,990
20:56:41.6658946,1061.25,28.9,42.3,26.25,0,4.83,3,0.98047,0.98462,17.58,990
20:56:41.8169032,1054.50,28.9,42.6,26.25,0,4.88,3,0.98828,0.97583,17.58,990
20:56:41.9679119,1055.50,28.92,42.6,26.25,0,4.83,3,1.00049,0.97827,17.58,990
20:56:42.1169204,1057.00,28.03,36.4,24.75,0,3.61,3,1.00049,0.99048,17.19,990
20:56:42.2669290,1016.00,25.31,28.3,9.75,0,2.44,3,0.99683,1.0127,15.63,990
20:56:42.4169375,908.75,23.48,26.6,5.25,0,2.64,3,0.99902,1.00806,14.06,990
20:56:42.5679462,825.75,22.59,22.9,5.25,0,2.08,3,1.00439,0.9917,12.89,990
20:56:42.7259552,779,22.13,22.7,7.5,0,1.98,3,1.00562,0.9917,12.5,990
20:56:42.8859644,770,22.36,22.1,6,0,1.98,3,1.00146,0.98486,12.5,990
20:56:43.0359730,774.5,21.66,21.8,6.75,0,1.98,3,0.99609,0.98071,12.11,990
20:56:43.1849815,772.75,21.35,22.6,6.75,0,2.08,3,0.98608,0.97778,11.72,990
20:56:43.3469907,763.75,21.26,22.5,8.25,0,2.1,3,0.96948,0.96948,11.72,990
20:56:43.4969993,757.25,21.14,22.4,9.75,0,2.17,3,0.95044,0.95239,11.72,990
20:56:43.6570085,767,21.49,22.3,10.5,0,2.08,3,0.93286,0.92847,11.72,990
20:56:43.8160176,777.75,20.95,21.1,12.75,0,1.86,3,0.91821,0.91064,11.72,990
20:56:43.9660262,779,20.41,21.3,15,0,1.81,3,0.90601,0.90259,11.33,990
20:56:44.1160347,757,20.16,21.1,16.5,0,1.86,3,0.89844,0.9043,10.94,990
20:56:44.2760439,742,20.2,20.9,18.75,0,1.81,3,0.89844,0.90918,10.94,990
20:56:44.4250524,733,20.3,20.9,22.5,0,1.86,3,0.90381,0.91553,10.94,990
20:56:44.5750610,732,20.48,21.3,22.5,0,2.08,3,0.91602,0.92285,11.33,990
20:56:44.7250696,730.75,21.7,25.5,21.75,0,2.66,3,0.92847,0.93237,11.72,990
20:56:44.8750781,751.5,22.95,27.6,21.75,0,2.88,3,0.93652,0.94263,12.5,990
20:56:45.0270868,789.5,23.98,29.2,22.5,0,3.08,3,0.94678,0.9563,13.28,990
20:56:45.1850959,820.25,24.98,31.7,23.25,0,3.32,3,0.96313,0.96777,14.06,990
20:56:45.3361045,826.25,25.85,31.4,18.75,0,3.32,3,0.9812,0.97949,14.45,990
20:56:45.4861131,825.75,26.25,31,15,0,3.22,3,0.99805,1.00049,14.84,990
20:56:45.6451222,823.75,26.39,30.9,16.5,0,3.15,3,1.01196,1.02466,14.84,990
20:56:45.7951308,828.5,26.04,29.1,23.25,0,2.93,3,1.02515,1.03149,14.84,990
20:56:45.9451394,847.75,25.52,29.1,23.25,0,2.93,3,1.03979,1.03467,14.45,990
20:56:46.0951479,853.75,25.1,29.1,24,0,2.95,3,1.052,1.04126,14.45,990
20:56:46.2451565,857.75,24.75,29.1,24,0,2.98,3,1.05591,1.0481,14.06,990
20:56:46.3941650,850.75,24.61,29.1,24,0,3.03,3,1.04199,1.0459,14.06,990
20:56:46.5461737,853.75,24.52,29.1,24,0,3.03,3,1.02515,1.03418,14.06,990
20:56:46.6961823,855,24.4,29,24,0,3.03,3,1.02393,1.02051,14.06,990
20:56:46.8461909,853,24.4,29.3,24,0,3.08,3,1.02393,1.00732,14.06,990
20:56:46.9951994,853,24.42,29.3,24,0,3.13,3,1.01929,1.00366,14.06,990
20:56:47.1452080,858.5,24.49,29.6,24,0,3.08,3,1.01465,1.00732,14.06,990
20:56:47.2952166,865.5,24.54,29.9,24,0,3.13,3,1.01953,1.0105,14.06,990
20:56:47.4452252,864,24.59,29.8,24,0,3.08,3,1.02368,1.0061,14.06,990
20:56:47.5942337,869.5,24.54,29.6,24,0,2.95,3,1.02393,1.00391,14.06,990
20:56:47.7442423,869.25,24.4,29.3,24,0,2.88,3,1.02661,1.01123,14.06,990
20:56:47.8932508,866.25,24.14,28.5,24,0,2.78,3,1.02881,1.01514,14.06,990
20:56:48.0462595,861.25,23.63,27.3,24,0,2.76,3,1.02515,1.0166,13.67,990
20:56:48.1942680,855.75,23.23,27.4,24,0,2.76,3,1.02246,1.01563,13.28,990
20:56:48.3452766,851.5,23.11,27.4,24.75,0,2.78,3,1.02026,1.00732,13.28,990
20:56:48.4952852,849.75,23.25,28.4,24.75,0,2.78,3,1.01416,0.99927,13.28,990
20:56:48.6452938,856.25,23.3,27.8,24,0,2.78,3,1.00293,0.99731,13.28,990
20:56:48.7933023,857.25,23.09,27.1,24.75,0,2.83,3,0.99048,0.99854,13.28,990
20:56:48.9433108,853.25,23.04,27.4,24.75,0,2.86,3,0.97607,0.99097,13.28,990
20:56:49.0943195,856.75,23.06,27.7,24.75,0,2.86,3,0.96924,0.97778,13.28,990
20:56:49.2443281,859.5,23.11,27.9,24.75,0,2.93,3,0.96582,0.96899,13.28,990
20:56:49.3933366,860,23.25,28.5,24.75,0,3.27,3,0.96387,0.97046,13.28,990
20:56:49.5433452,859.5,24.47,34.7,24,0,3.93,3,0.95972,0.98047,14.06,990
20:56:49.6953539,880.25,26.72,36.7,23.25,0,4,3,0.9624,0.99097,15.23,990
20:56:49.8453624,915,28.34,42.2,23.25,0,4.79,3,0.97803,0.99658,16.41,990
20:56:49.9953710,955,30.91,51.5,22.5,0,5.71,3,0.99805,1.01001,17.97,990
20:56:50.1443795,1017.75,33,50,22.5,0,5.71,3,1.01294,1.02148,19.92,990
20:56:50.2943881,1081.75,32.27,49.9,23.25,0,5.98,3,1.02173,1.03491,19.92,990
20:56:50.4433966,1114.25,32.91,57.7,24,0,7.06,3,1.02661,1.01782,20.31,990
20:56:50.5944053,1160.00,34.52,59.3,24.75,0,7.57,3,1.02515,1.00732,21.09,990
20:56:50.7434138,1213.00,36.8,68.9,24.75,0,8.42,3,1.0354,1.02222,23.05,990
20:56:50.8934224,1267.25,38.27,73.7,25.5,0,8.98,3,1.04199,1.05835,23.83,990
20:56:51.0434310,1327.25,38.7,73.9,25.5,0,8.96,3,1.05054,1.07886,24.61,990
20:56:51.1974398,1370.25,38.37,72.6,27,0,8.3,3,1.07397,1.05298,24.22,990
20:56:51.3544487,1378.00,34.76,58.3,28.5,0,6.67,3,1.06714,1.03247,22.66,990
20:56:51.5134578,1328.00,30.16,43.4,31.5,0,4.98,3,1.03906,1.03101,19.53,990
20:56:51.6744670,1251.25,24.61,28.4,33.75,0,2.29,3,1.02515,1.03857,16.41,990
20:56:51.8344762,1110.00,21.09,26.8,20.25,0,2.69,3,1.01685,1.0332,12.89,990
20:56:51.9924852,970.25,22.62,28.6,3,0,2.78,3,1.01025,1.02588,13.67,990
20:56:52.1434939,923.25,22.62,27.5,1.5,0,2.37,3,1.01221,1.01636,13.28,990
20:56:52.3035030,892.25,21.4,23.6,3,0,2.17,3,1.01831,1.00244,12.5,990
20:56:52.4625121,881,20.58,23.4,4.5,0,2.17,3,1.00659,0.98608,11.72,990
20:56:52.6025201,871,20.13,23.5,6,0,2.17,3,0.97876,0.96436,11.72,990
20:56:52.7555289,852.25,19.97,23.2,6,0,2.17,3,0.9397,0.94385,11.33,990
20:56:52.9135379,839.5,19.97,23.4,6.75,0,2.17,3,0.9043,0.92017,11.33,990
20:56:53.0645466,816,20.04,23.2,5.25,0,2.17,3,0.8811,0.89868,11.33,990
20:56:53.2235557,797.5,20.3,23,5.25,0,2.17,3,0.86133,0.87769,11.33,990
20:56:53.3835648,800,20.44,23,6,0,2.17,3,0.85034,0.8623,11.33,990
20:56:53.5325733,792.25,20.53,23,6,0,2.08,3,0.84448,0.85327,11.33,990
20:56:53.6835820,788,20.44,21.9,6,0,2.05,3,0.83911,0.85059,11.33,990
20:56:53.8325905,785.25,20.25,22,6,0,2,3,0.84082,0.85205,11.33,990
20:56:53.9815990,772.5,20.27,22,5.25,0,2,3,0.8479,0.85669,11.33,990
20:56:54.1336077,756,20.44,22.1,6,0,2.05,3,0.8562,0.85962,11.33,990
20:56:54.2846163,757.25,20.6,22.2,6,0,2,3,0.86694,0.86572,11.33,990
20:56:54.4346249,750.5,20.67,22,6,0,2,3,0.87646,0.8772,11.33,990
20:56:54.5836334,740,20.81,21.9,6.75,0,2,3,0.89014,0.896,11.33,990
20:56:54.7336420,745.25,20.91,22.2,6,0,2,3,0.90381,0.90869,11.33,990
20:56:54.8836506,732,21.07,22.1,6.75,0,2,3,0.92261,0.9231,11.33,990
20:56:55.0426597,727.75,21.28,22,6.75,0,2,3,0.94189,0.93481,11.72,990
20:56:55.1916682,733.25,21.35,21.5,9,0,1.98,3,0.95483,0.94849,11.72,990
20:56:55.3426769,759.75,21.16,21.2,10.5,0,1.88,3,0.96704,0.96753,11.72,990
20:56:55.5016860,779,20.55,22.9,22.5,0,2.56,3,0.97852,0.98096,11.33,990
20:56:55.6516945,806.5,23.27,36.9,21.75,0,4.61,3,0.98901,0.98462,12.5,990
20:56:55.8127037,897.25,29.6,52.5,21,0,5.79,3,0.99902,0.9873,16.02,990
20:56:55.9627123,999.5,32.98,51.1,20.25,0,5.91,3,1.01465,1.01978,19.14,990
20:56:56.1127209,1069.50,33.38,52.4,20.25,0,6.15,3,1.02686,1.01929,20.7,990
20:56:56.2627295,1118.00,32.95,54,23.25,0,6.47,3,1.05493,1.02124,19.92,990
20:56:56.4127381,1148.25,33.54,57.2,24,0,6.67,3,1.04468,1.0271,20.31,990
20:56:56.5727472,1176.00,34.03,56.6,23.25,0,6.67,3,1.05054,1.07397,21.09,990
20:56:56.7217557,1197.50,33.7,56,20.25,0,6.64,3,1.07642,1.08618,21.09,990
20:56:56.8717643,1207.25,33.28,55.7,15.75,0,6.59,3,1.08618,1.06519,20.7,990
20:56:57.0317735,1190.75,32.72,50.5,12.75,0,6.15,3,1.08276,1.05005,20.31,990
20:56:57.1807820,1196.50,32.02,52.2,13.5,0,5.98,3,1.05933,1.05054,19.92,990
20:56:57.3307906,1206.00,31.08,49,15.75,0,5.71,3,1.03198,1.04419,19.53,990
20:56:57.4827993,1218.75,29.98,49.2,19.5,0,5.71,3,1.01685,1.03149,18.75,990
20:56:57.6428084,1228.50,29.34,49.4,29.25,0,5.71,3,1.01514,1.0061,18.36,990
20:56:57.7918169,1242.25,28.88,48.8,30,0,5.71,3,1.01343,0.99194,18.36,990
20:56:57.9418255,1245.50,28.48,48.4,30,0,5.71,3,1.00342,0.98828,17.97,990
20:56:58.0918341,1244.00,28.17,48.3,30.75,0,5.76,3,0.98901,1.01074,17.58,990
20:56:58.2418427,1250.25,27.75,47,30.75,0,5.76,3,0.97852,1.01123,17.58,990
20:56:58.3908512,1258.00,27.73,48.3,30.75,0,5.76,3,0.98218,1.00073,17.58,990
20:56:58.5408598,1267.00,27.59,48.2,30,0,5.76,3,0.99585,0.99194,17.19,990
20:56:58.6908684,1277.25,27.16,47,30,0,5.88,3,0.99854,0.98828,17.19,990
20:56:58.8408769,1284.00,26.44,45.9,30.75,0,5.32,3,0.99023,0.9978,16.8,990
20:56:58.9918856,1279.25,25.1,42.3,33,0,4.98,3,0.9873,1.01001,16.02,990
20:56:59.1518947,1273.00,23.37,31.3,26.25,0,3.37,3,0.99365,1.01929,14.84,990
20:56:59.3119039,1237.25,20.72,32.5,15.75,0,3.54,3,1.00952,1.00586,12.89,990
20:56:59.4719130,1189.25,20.39,33.2,9,0,3.54,3,1.00781,0.98682,12.5,990
20:56:59.6209216,1146.50,20.55,30.1,3.75,0,3.05,3,0.99463,0.97681,12.89,990
20:56:59.7699301,1132.75,19.52,28,4.5,0,2.76,3,0.98022,0.96631,12.11,990
20:56:59.9099381,1143.25,18.26,26.2,9,0,2.78,3,0.9541,0.95044,11.33,990
20:57:00.0599467,1149.25,17.48,26.6,12,0,2.78,3,0.9292,0.92651,10.55,990
20:57:00.2109553,1144.25,17.32,27.4,12.75,0,2.86,3,0.91553,0.90918,10.55,990
20:57:00.3599638,1131.75,17.3,27.4,12,0,2.86,3,0.90869,0.90112,10.16,990
20:57:00.5119725,1117.50,17.32,27.2,10.5,0,2.86,3,0.90552,0.90503,10.16,990
20:57:00.6719817,1103.75,17.44,26.3,10.5,0,2.78,3,0.90015,0.91406,10.55,990
20:57:00.8219903,1082.25,17.51,26.8,9,0,2.66,3,0.89453,0.92017,10.16,990
20:57:00.9709988,1052.25,17.72,27.1,8.25,0,2.54,3,0.89673,0.92285,10.55,990
20:57:01.1210074,1008.25,17.93,25.8,7.5,0,2.34,3,0.90405,0.92383,10.55,990
20:57:01.2710159,974.75,17.67,22.9,8.25,0,2.2,3,0.91138,0.92529,10.55,990
20:57:01.4210245,944.25,17.63,23.3,9,0,2.05,3,0.91553,0.93066,10.16,990
20:57:01.5690330,901,17.72,22.9,10.5,0,2,3,0.91626,0.93457,10.16,990
20:57:01.7200416,875.25,17.84,22.3,9.75,0,2,3,0.91333,0.93433,10.16,990
20:57:01.8700502,839.75,18.21,22.3,9,0,1.98,3,0.91064,0.92773,10.16,990
20:57:02.0200588,807.5,18.66,21.4,9,0,1.98,3,0.91284,0.91992,10.16,990
20:57:02.1700674,785,19.05,21.5,8.25,0,1.9,3,0.91724,0.91553,10.55,990
20:57:02.3210760,765.25,19.48,21.9,6.75,0,1.9,3,0.92261,0.91333,10.55,990
20:57:02.4810852,751.75,19.8,21.5,6.75,0,1.88,3,0.92993,0.91748,10.94,990
20:57:02.6300937,728.5,20.13,21.4,6.75,0,1.9,3,0.93726,0.92432,10.94,990
20:57:02.7811023,713.5,20.46,20.7,7.5,0,1.9,3,0.94629,0.93042,10.94,990
20:57:02.9401114,706,20.6,20.8,9.75,0,1.9,3,0.95264,0.93262,10.94,990
20:57:03.0991205,700.5,20.84,20.9,11.25,0,1.9,3,0.96094,0.93628,11.33,990
20:57:03.2491291,695.75,20.95,20.7,13.5,0,1.88,3,0.96484,0.94214,11.33,990
